ResponseId,Q75_SHARED_1,Q75_SHARED_2,Q75_SHARED_3,Q75_SHARED_4,Q75_SHARED_5,Q75_SHARED_6,Q75_SHARED_7,Q75_SHARED_8,Q37_SHARED_1,Q37_SHARED_2,Q37_SHARED_3,Q37_SHARED_4,Q37_SHARED_5,Q37_SHARED_6,Q37_SHARED_7,Q37_SHARED_8,Q38_SHARED_1,Q38_SHARED_2,Q38_SHARED_3,Q38_SHARED_4,Q38_SHARED_5,Q38_SHARED_6,Q38_SHARED_7,Q38_SHARED_8,Q40_SHARED_1,Q40_SHARED_2,Q40_SHARED_3,Q40_SHARED_4,Q40_SHARED_5,Q40_SHARED_6,Q40_SHARED_7,Q40_SHARED_8,Q41_SHARED_1,Q41_SHARED_2,Q41_SHARED_3,Q41_SHARED_4,Q41_SHARED_5,Q41_SHARED_6,Q41_SHARED_7,Q41_SHARED_8,Q43_SHARED_1,Q43_SHARED_2,Q43_SHARED_3,Q43_SHARED_4,Q43_SHARED_5,Q43_SHARED_6,Q43_SHARED_7,Q43_SHARED_8,Q52_SHARED_1,Q52_SHARED_2,Q52_SHARED_3,Q52_SHARED_4,Q52_SHARED_5,Q52_SHARED_6,Q52_SHARED_7,Q52_SHARED_8,Q53_SHARED_1,Q53_SHARED_2,Q53_SHARED_3,Q53_SHARED_4,Q53_SHARED_5,Q53_SHARED_6,Q53_SHARED_7,Q53_SHARED_8,Q57_SHARED_1,Q57_SHARED_2,Q57_SHARED_3,Q57_SHARED_4,Q57_SHARED_5,Q57_SHARED_6,Q57_SHARED_7,Q57_SHARED_8,Year,Quarter,LOB,WAVE
R_15p64VcZeLyJDJT,,,1,,1,,,,,,,,,,,,,,,,,,,,,,3,,3,,,,,,,,1,,,,,,3,,3,,,,1,1,,1,1,1,1,,5,3,,3,4,3,4,,8,4,,8,1,2,6,,2024,Q3,PL,1
R_6TXIFaR7zCO5G3A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,,,3,5,5,,3,3,,,8,8,8,,4,4,,,2024,Q3,PL,1
R_5TGXipxYIgOgTJL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,1,,,4,4,,,,4,,,8,8,,,,2,,,2024,Q3,PL,1
R_1L0943QE7DlazUP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,1,,,3,3,2,,,3,,,8,8,8,,,2,,,2024,Q3,PL,1
R_5HzPuVHpyl2ie4w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,1,,,2,2,2,,,2,,,8,8,8,,,2,,,2024,Q3,PL,1
R_54u6ZSAqfj6uJt0,1,1,1,1,1,,1,,1,,,,,,,,5,,,,,,,,5,1,1,1,1,,1,,1,,,,,,,,5,3,3,3,1,,3,,1,,1,,1,1,1,,5,,3,,4,4,3,,5,,8,,1,2,6,,2024,Q3,PL,1
R_5EXWmU2rp8Na1yk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,1,,5,5,5,,3,1,3,,8,1,8,,2,7,6,,2024,Q3,PL,1
R_3LDfe08w5vLGRQB,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,1,,,,,,,,5,,,,1,1,,,,1,,,4,4,,,,4,,,4,2,,,,1,,,2024,Q3,PL,1
R_3dnKwu9SUSBcbv7,1,1,1,,1,,1,1,1,,,,,,,,5,,,,,,,,5,3,5,,4,,4,4,,,,,,,1,1,4,4,5,,3,,5,4,1,1,,1,1,1,1,,5,4,,5,5,4,3,,1,4,,6,1,2,5,,2024,Q3,CL,1
R_5hdk4S6cIHixRRL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,1,1,1,,4,4,,,3,3,3,,8,8,,,8,8,8,,2024,Q3,CL,1
R_7r7GtqVYMRB8wK2,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,4,,,,1,1,1,1,1,1,1,,5,3,4,4,4,4,4,,2,4,2,7,1,3,6,,2024,Q3,CL,1
R_5EbrZCf7T61iykN,1,1,,1,1,1,1,1,,,,,1,,,1,,,,,3,,,5,4,2,,1,3,1,3,4,,,,,1,,,,2,4,,5,4,5,3,4,1,1,1,1,1,1,1,,1,5,1,5,3,5,5,,5,4,3,1,1,2,6,,2024,Q3,CL,1
R_6poF7Us8fxwzJhT,1,1,1,1,1,1,1,1,,,,,,1,,,,,,,,5,,,4,4,5,3,2,5,2,3,,,,,,1,,,5,3,3,3,4,5,3,3,1,1,1,1,1,1,1,,2,5,5,5,4,5,2,,7,4,3,1,1,2,6,,2024,Q3,CL,1
R_3UaMy44IsYhzPgA,1,1,1,,1,1,,,,1,,,,,,,,5,,,,,,,1,5,1,,3,2,,,1,1,,,,1,,,3,5,1,,5,3,,,1,1,1,,,1,1,,4,5,3,,,5,1,,4,2,5,,,2,3,,2024,Q3,CL,1
R_5Li2e2QVFKxRxYi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,1,,,2,1,1,,,3,,,8,8,8,,,2,,,2025,Q2,PL,4
R_1AZMV37qLY1Zv8K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,1,1,1,,4,4,,,4,4,4,,8,4,,,1,2,6,,2025,Q2,PL,4
R_1fpGqP6AUCNMWwu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,Q2,PL,4
R_7ewX3L6CgWop2Lf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,,,4,5,4,,4,5,,,1,4,8,,1,2,,,2025,Q2,PL,4
R_5oTQl2VT4qnslmD,,1,,1,,1,,,,,,,,,,,,,,,,,,,,4,,4,,3,,,,,,,,,,,,4,,3,,3,,,1,1,,,,1,1,,5,4,,,,4,4,,8,8,,,,2,2,,2025,Q2,PL,4
R_6PnwZCQYXpvcEbn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,,,3,3,3,,3,3,,,8,8,8,,1,2,,,2025,Q2,PL,4
R_71bFyvBYoQnvsmt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,1,,,3,3,3,,,4,,,8,8,8,,,8,,,2025,Q2,PL,4
R_14B5YFCEBgnX8rf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,Q2,PL,4
R_1CqClSjk8TciVDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,1,,,2,2,2,,,2,,,8,8,8,,,2,,,2025,Q2,PL,4
R_6GuEXdRb6QzAEdM,,1,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,2,,,,,,,1,1,1,,,1,,,5,4,5,,,3,,,8,6,8,,,2,,,2025,Q2,PL,4
R_7uDTnhAeZOzn8qu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,Q2,PL,4
R_5kEOwuzgtvY29vq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,3,3,,,,,,,8,8,,,,,,2025,Q2,PL,4
R_3cBt6ZH6WMX9euJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,,2,1,1,2,2,2,2,,8,8,8,8,1,2,6,,2025,Q2,PL,4
R_5Ppdxg2lFX9dgjI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,1,,1,,3,3,,,3,,3,,8,4,,,1,,6,,2025,Q2,PL,4
R_5j9UHi3sX0QgHu5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,Q2,PL,4
R_6MZgrtwsq1sDXQB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,Q2,PL,4
R_30eN6FHUhTcyNsj,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,1,1,,,1,1,1,,5,5,,,5,1,5,,8,8,,,1,2,6,,2025,Q2,PL,4
R_5H7WK5xG7MhjuYB,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,1,1,1,,1,1,1,,4,2,3,,2,1,4,,7,4,8,,1,2,6,,2025,Q2,PL,4
R_60xmMIMQmid7Tod,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,Q2,PL,4
R_8oeMdScSvWdApRc,1,,,,,1,,,1,,,,,,,,3,,,,,,,,3,,,,,1,,,1,,,,,,,,4,,,,,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,2024,Q4,CL,2
R_5C7ioQOgnCcGO9g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,2024,Q4,CL,2
R_ekArxhNEotARWn4,1,1,1,1,,1,,,,,1,,,,,,,,1,,,,,,3,3,4,5,,5,,,,1,1,1,,,,,3,3,4,4,,1,,,,1,1,1,1,1,,,,4,5,5,4,3,,,,7,7,5,4,2,,,2024,Q4,CL,2
R_6E8mAZgrObtMDwG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,2024,Q4,CL,2
R_7agF0qRPgkcFlb0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,2024,Q4,CL,2
R_0VBCAt9igQ4Xq0C,1,,1,1,1,1,1,1,,,,1,1,,,,,,,3,4,,,,4,,2,5,1,4,3,2,,,1,,1,,1,,2,,2,3,1,5,1,2,,,,,,,,1,,,,,,,,,,,,,,,,,2024,Q4,CL,2
R_3f26K87jgGOSIl0,,1,,1,1,1,1,,,1,,,,,,,,1,,,,,,,,2,,2,1,3,5,,,1,,1,1,1,,,,1,,2,5,5,1,,,,,,,,,1,,,,,,,,,,,,,,,,,2024,Q4,CL,2
R_5tnGttq2le4FRlk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,5,,,,,,,,6,,,,,,,2024,Q4,CL,2
R_esWzGCjjHFD04MS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,,1,3,4,5,2,,,,4,3,1,5,1,,2024,Q4,CL,2
R_5fvDhjqjDhMYC6t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,,,1,2,1,,1,1,,,8,8,8,,1,8,,,2024,Q4,PL,2
R_6nf5EpLPhJ8wCKR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,1,1,1,,5,4,,,5,2,3,,1,4,,,2,2,1,,2024,Q4,PL,2
R_7gLuBuIYcrkYQGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,1,,4,3,3,,3,3,3,,8,4,8,,1,2,6,,2024,Q4,PL,2
R_3ZCfWHmT9ebYGl3,1,,,1,,,,,1,,,,,,,,4,,,,,,,,2,,,4,,,,,,,,1,,,,,2,,,4,,,,,,,,1,,,,,,,,3,,,,,,,,5,,,,,2024,Q4,PL,2
R_6Ven4DwHcQvnRzb,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,1,1,,,1,1,,,3,3,,,2,5,,,8,8,,,1,2,,,2024,Q4,PL,2
R_7bVHUI4qZxGjJJa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,,4,4,3,4,4,4,4,,8,4,8,8,1,2,6,,2024,Q4,PL,2
R_7Bb7dCD0KsryXvp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,1,,3,3,3,,4,3,5,,8,8,8,,1,2,6,,2024,Q4,PL,2
R_1FenITtZR3IPCTv,,1,,,,,,,,1,,,,,,,,3,,,,,,,,5,,,,,,,,1,,,,,,,,4,,,,,,,1,,,,,,,,3,,,,,,,,8,,,,,,,,2024,Q4,PL,2
R_6o7vTxCKtVobb7q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,,,4,4,3,,3,2,,,8,8,8,,1,7,,,2024,Q4,PL,2
R_5YanK1chpt4YfxP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,1,1,,,2,2,,,2,2,,,8,8,,,1,2,,,2024,Q4,PL,2
R_5L6ixQ9thQ7oMZr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,,4,4,4,4,4,4,4,,3,4,7,1,1,2,6,,2024,Q4,PL,2
R_eqvI0moFBRXMg3I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,2025,Q1,CL,3
R_835kBHKPrTE7DG6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,2025,Q1,CL,3
R_3BFrzCAir1uxLpQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,3,,,,,,,,7,,,,,,,2025,Q1,CL,3
R_eJM25bvc2DiY4LA,1,,,,1,,,1,1,,,,1,,,1,2,,,,3,,,4,3,,,,4,,,4,,,,,1,,,,4,,,,3,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,2025,Q1,CL,3
R_cwHpjCJNfl7oALQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,2025,Q1,CL,3
R_1NdPEUW9OywVSnk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,2025,Q1,CL,3
R_ehZ3eklbp24VLAa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,2,2,,,,,,,3,3,,,,,2025,Q1,CL,3
R_8ifk0pLWfDlWfwq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,2025,Q1,CL,3
R_5G6XK5eLUXqc72e,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,5,,,,1,,1,1,1,1,1,,5,,3,4,4,5,4,,5,,3,7,1,2,4,,2025,Q1,PL,3
R_7G9rTHv8Yg6pDXt,,1,1,1,1,1,1,,,,,,,1,,,,,,,,4,,,,2,3,1,2,4,2,,,,,,,1,,,,3,3,2,2,4,2,,1,1,1,,1,1,1,,1,2,2,,3,1,4,,3,4,2,,1,2,6,,2025,Q1,PL,3
R_3TZ5UjlHlR6VCw6,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,2,,,,1,1,1,1,1,1,1,,5,5,5,5,3,3,3,,8,4,8,1,1,2,6,,2025,Q1,PL,3
R_1HZg1rcBgUvwyz8,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,2,,,,1,1,1,,1,1,,,4,5,4,,5,5,,,6,4,3,,1,2,,,2025,Q1,PL,3
R_3IQ91Nb3XTK6J5B,,1,,,,,,,,1,,,,,,,,4,,,,,,,,5,,,,,,,,,,,,,,,,5,,,,,,,,,1,1,,,,,,,4,4,,,,,,,3,1,,,,,2025,Q1,PL,3
R_7rP3n6LZ0mFp1CJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,1,,2,4,3,,2,2,4,,2,4,7,,1,2,6,,2025,Q1,PL,3
R_32ohVPSeF0NbJ0w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,,2,5,5,3,4,2,3,,5,4,8,8,1,3,6,,2025,Q1,PL,3
R_7QFWVMX1NliNurq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,,3,3,3,3,4,4,4,,2,1,4,1,1,2,1,,2025,Q1,PL,3
R_5hbiB57cWvMsZov,1,,,,,1,1,,1,,,,,1,1,,4,,,,,4,5,,4,,,,,5,5,,1,,,,,1,,,5,,,,,4,5,,1,,1,,,1,,,4,,4,,,5,,,1,,3,,,7,,,2025,Q1,PL,3
R_34vJ9S9TmpjTfAt,1,1,,,1,,1,1,,,,,,,,,,,,,,,,,1,1,,,1,,1,1,,,,,,,,,1,1,,,1,,1,1,,,,,1,1,,,,,,,3,3,,,,,,,8,8,,,2025,Q1,PL,3
R_7IBnOKVTL6THAYZ,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,4,4,4,4,4,4,4,4,,,,,,,,,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,,2,2,2,2,2,2,2,,8,4,4,1,1,2,6,,2025,Q1,PL,3
R_3VrtN8O02JCmPjZ,,,,,,1,,,,,,,,1,,,,,,,,4,,,,,,,,5,,,,,,,,1,,,,,,,,5,,,1,,,,,,,,4,,,,,,,,3,,,,,,,,2025,Q2,CL,4
R_12EyGcwVU7grc1T,1,1,1,,,,1,1,1,1,1,,,,,1,5,5,4,,,,,5,5,4,5,,,,4,5,1,1,,,,,1,1,4,5,4,,,,5,4,,1,,1,1,,1,,,4,,5,4,,5,,,1,,7,6,,2,,2025,Q2,CL,4
R_5OGWRlxFQinv5lM,1,1,,,,,,,1,1,,,,,,,4,4,,,,,,,5,4,,,,,,,1,1,,,,,,,4,5,,,,,,,1,,,,,,1,,3,,,,,,4,,7,,,,,,7,,2025,Q2,CL,4
R_6vvQuLxUYNxfKP7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,,5,5,5,5,5,5,5,,2,2,4,2,2,2,2,,2024,Q3,PL,1
R_1v6dSskYqKJTYUG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,1,,4,4,5,,5,5,4,,3,4,7,,1,2,6,,2024,Q3,PL,1
R_1eOSaJOp8shJX3Q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,1,,3,4,3,,3,3,5,,8,4,8,,8,2,6,,2024,Q3,PL,1
R_7p5YaktlDoVjqM0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,1,,2,2,2,,4,2,3,,8,4,8,,1,5,6,,2024,Q3,PL,1
R_6jr2jGdLspdQ2aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,1,,5,5,5,,5,5,5,,8,4,2,,1,2,6,,2024,Q3,PL,1
R_1CI18D1zAZ02lTZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,1,,4,2,3,,2,4,3,,8,4,8,,1,1,1,,2024,Q3,PL,1
R_5lW7gLUfYl5CL0V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,,1,,3,4,3,,4,,3,,8,3,2,,1,,2,,2024,Q3,PL,1
R_7B3a7ETaWi2kFEI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,1,1,1,,5,5,,,3,3,2,,5,4,,,1,2,6,,2024,Q3,PL,1
R_32nVah4Ou5YrHqB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,,3,4,3,4,3,3,4,,8,4,8,1,1,2,6,,2024,Q3,PL,1
R_7Ba1LBMNi80Nbx1,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,3,3,,,,,,,,,,,,,,,1,1,1,1,1,,1,1,1,,5,5,3,,5,5,5,,8,8,8,,1,2,6,,2024,Q3,PL,1
R_1P7MpGpL3syJgSp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,3,,,,,,,,1,,,,2024,Q3,PL,1
R_7OO9W7VWMU9NzZU,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,1,,,1,1,1,,,3,,,2,3,3,,,4,,,1,2,6,,2024,Q3,PL,1
R_72D1DkGvYQQAAF5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,3,,,,,,,,1,,,2024,Q3,PL,1
R_6GBMTagpgIbrjzK,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,,,,,,,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,,5,5,5,4,5,5,5,,3,4,3,1,1,2,6,,2024,Q3,CL,1
R_1vkVQcryzSCfXEn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,,4,1,4,2,4,5,2,,8,4,8,8,1,2,6,,2024,Q3,CL,1
R_8IXfEX3A7CWq5uV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,5,,,,,4,,,4,,,,,6,,2024,Q3,CL,1
R_6wvURJ5zVootfkB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,Q2,PL,4
R_33LxJSKOi7151ND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,1,,,4,4,,,,3,,,8,8,,,,2,,,2025,Q2,PL,4
R_5NGnxgUjclYwK9b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,1,1,,2,3,,,,3,3,,8,8,,,,2,6,,2025,Q2,PL,4
R_1L0Zynw641d8D6m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,Q2,PL,4
R_6hropHTjh4ziJgt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,1,,2,2,2,,2,2,3,,8,4,4,,1,2,6,,2025,Q2,PL,4
R_12lOj0axiosXtb4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,Q2,PL,4
R_6POJVt1p5macSHf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,1,,,3,3,3,,,4,,,8,8,8,,,2,,,2025,Q2,PL,4
R_7kM5bIegxQhIl2R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,Q2,PL,4
R_1TaqKKmVDaR1M6l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,Q2,PL,4
R_65eCG4urhmXiuB3,1,,1,1,1,,,,1,,,1,,,,,5,,,5,,,,,5,,5,5,5,,,,,,,,1,,,,5,,5,5,5,,,,1,1,,,,1,,,4,5,,,,4,,,6,2,,,,2,,,2025,Q2,PL,4
R_75L9Q6EIvw6QL3s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,Q2,PL,4
R_1oI3ER4rZwEgP4r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,1,1,,1,1,4,,,1,5,,8,4,8,,,2,8,,2025,Q2,PL,4
R_7jTXaimtRuQd9Oj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,1,,,2,,,,5,5,,,8,,,,1,6,,2025,Q2,PL,4
R_6rqFJu8nlnjMf3W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,Q2,PL,4
R_3TxepqpEGwQo8yR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,Q2,PL,4
R_1oyC1wnID1KnGPU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,Q2,PL,4
R_7ir0Qo1Lnb1Mdyq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,1,,5,3,3,,4,4,5,,8,8,8,,1,2,6,,2025,Q2,PL,4
R_6f9ItUvA54PrC0F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,1,,4,4,3,,4,4,3,,5,4,8,,1,2,6,,2025,Q2,PL,4
R_5HdxuzTmUhOCjz0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,2,,2,,,,,,8,,8,,,,,,2025,Q2,PL,4
R_1B3asY6yFM7G1gO,,,,,1,,,,,,,,1,,,,,,,,5,,,,,,,,5,,,,,,,,1,,,,,,,,3,,,,,,,,,,,1,,,,,,,,,,,,,,,,,2024,Q4,CL,2
R_56azhNyDpCYhOaa,1,,1,,1,1,1,1,,,,,,,,,,,,,,,,,2,,5,,3,3,5,4,1,,1,,1,1,1,1,5,,2,,2,5,2,3,,,,,,,,1,,,,,,,,,,,,,,,,,2024,Q4,CL,2
R_5jBqF1HvXWmP4vs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,2024,Q4,CL,2
