ResponseId,Q3_SHARED,Q19_SHARED,Q11_SHARED,Q16_SHARED,Q17_SHARED,Q18_SHARED,Q4_SHARED,Q20_SHARED,Q21_SHARED,Q75_SHARED_1,Q75_SHARED_2,Q75_SHARED_3,Q75_SHARED_4,Q75_SHARED_5,Q75_SHARED_6,Q75_SHARED_7,Q75_SHARED_8,Q37_SHARED_1,Q37_SHARED_2,Q37_SHARED_3,Q37_SHARED_4,Q37_SHARED_5,Q37_SHARED_6,Q37_SHARED_7,Q37_SHARED_8,Q38_SHARED_1,Q38_SHARED_2,Q38_SHARED_3,Q38_SHARED_4,Q38_SHARED_5,Q38_SHARED_6,Q38_SHARED_7,Q38_SHARED_8,Q40_SHARED_1,Q40_SHARED_2,Q40_SHARED_3,Q40_SHARED_4,Q40_SHARED_5,Q40_SHARED_6,Q40_SHARED_7,Q40_SHARED_8,Q41_SHARED_1,Q41_SHARED_2,Q41_SHARED_3,Q41_SHARED_4,Q41_SHARED_5,Q41_SHARED_6,Q41_SHARED_7,Q41_SHARED_8,Q43_SHARED_1,Q43_SHARED_2,Q43_SHARED_3,Q43_SHARED_4,Q43_SHARED_5,Q43_SHARED_6,Q43_SHARED_7,Q43_SHARED_8,Q52_SHARED_1,Q52_SHARED_2,Q52_SHARED_3,Q52_SHARED_4,Q52_SHARED_5,Q52_SHARED_6,Q52_SHARED_7,Q53_SHARED_1,Q53_SHARED_2,Q53_SHARED_3,Q53_SHARED_4,Q53_SHARED_5,Q53_SHARED_6,Q53_SHARED_7,LOB,quarter,year,wave
R_5rP3EfXBoI2KNYz,61,8,2,47,1,5,3,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,1,,,3,,,3,1,,2,4,2024,2
R_5t3AUDFxKk2UQRb,72,8,1,1,1,5,5,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,1,1,3,2,,4,4,2,2,4,2024,2
R_3ZCfWHmT9ebYGl3,33,3,2,1,1,2,2,baker,14,1,,,1,,,,,1,,,,,,,,4,,,,,,,,2,,,4,,,,,,,,1,,,,,2,,,4,,,,,,,,1,,,,,,,3,,,,2,4,2024,2
R_1zYfP9jkI9wcSdR,78,8,2,3,1,4,1,Retired ,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,1,1,1,1,1,,,3,1,2,2,4,2024,2
R_1THOxH9HTDtfv0c,67,8,2,31,1,4,5,None,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,3,2,4,2024,2
R_3QFMAzxQJptalRH,44,1,2,40,1,4,7,Human Resources Manager ,3,,1,1,,1,,1,,,,,,1,,,,,,,,5,,,,,3,2,,4,,2,,,,,,,,,,,4,2,,5,,4,,1,1,1,,1,1,1,4,5,1,,3,4,4,1,4,2024,2
R_3rjKMYwZbcwX0nx,20,3,1,14,1,1,1,Founder,14,1,1,,1,1,1,,,,1,,,1,,,,,3,,,3,,,,4,5,,4,5,4,,,,1,,1,1,,,,2,5,,4,4,4,,,1,1,,,1,,1,2,4,,,3,,5,1,4,2024,2
R_1RZj2XGlZLfEBCV,29,1,1,44,1,4,6,CEO,2,,1,1,1,1,1,,1,,,1,,1,1,,,,,2,,4,5,,,,2,3,3,2,4,,3,,1,,1,1,,,1,,3,5,5,4,5,,1,1,1,,,1,1,1,4,4,,,3,3,1,1,4,2024,2
R_5XPAKek7BLWBDQ5,36,1,2,31,2,3,5,Management ,5,1,,,1,1,1,,,,,,1,,,,,,,,4,,,,,1,,,4,1,1,,,,,,1,,,,,1,,,5,1,1,,,1,1,1,1,1,1,1,5,5,1,4,1,4,2,1,4,2024,2
R_1qkEbfLOoR1FwyX,63,1,2,39,1,5,4,Vice president,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,1,,1,1,,,,3,,1,4,2024,2
R_1Cp6Q6bUN6H7ANE,26,1,1,11,4,4,2,Sales manager,5,,1,,,1,,1,,,,,,1,,,,,,,,5,,,,,3,,,4,,4,,,,,,1,,,,,4,,,4,,4,,,1,,1,1,1,,,4,,4,1,2,,1,2,2025,4
R_7cYweRjs05nzV23,32,1,1,19,1,4,5,CTO,9,1,,1,,1,1,,1,,,,,1,,,,,,,,4,,,,4,,5,,3,5,,5,,,,,1,,,,4,,4,,5,5,,5,,,,,,,,,,,,,,,1,2,2025,4
R_6Gfyh39VdpET57T,24,1,1,29,6,1,4,INFORMATION AND TECHNOLOGY,7,1,1,1,,1,,,,,,,,,,,,,,,,,,,,3,2,2,,2,,,,,,,,,,,,5,3,3,,5,,,,1,1,1,1,1,1,1,2,5,4,4,5,5,4,1,2,2025,4
R_3EHoBrnlZYrwT44,40,1,2,37,2,5,8,ower,3,,,1,,1,1,,,,,,,,,,,,,,,,,,,,,2,,4,2,,,,,,,1,,,,,,3,,4,2,,,1,1,1,1,1,1,1,2,5,3,2,5,5,5,1,2,2025,4
R_15XYmbiDamZArQL,47,1,1,45,1,5,8,CEO,5,,,,1,,,1,,,,,1,,,,,,,,5,,,,,,,,5,,,4,,,,,1,,,,,,,,4,,,5,,1,,,,,1,,4,,,,,5,,1,2,2025,4
R_72KBk4NVNcmVJop,70,8,1,16,1,4,4,retired,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,1,3,3,3,,4,3,3,2,2,2025,4
R_39AE5ySVhn8HSjn,87,8,1,36,1,1,1,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,1,2,5,2,,5,5,4,2,2,2025,4
R_1zcHJnTAowPNyD5,78,8,2,36,1,3,3,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,1,3,4,2,,4,4,4,2,2,2025,4
R_1EazNCX6HcsnIh5,60,1,2,33,1,5,4,Social Worker,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,1,3,4,5,,3,1,3,2,2,2025,4
R_3gRN92Uny4JBbpZ,72,8,1,39,1,1,3,none,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,1,1,4,5,5,2,,3,3,2,2,2025,4
R_1fejSLUhZyyZuvm,66,8,2,50,1,4,3,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,,3,3,3,,4,2,,2,2,2025,4
R_33wfFxYua9Luofs,66,8,2,33,1,1,2,,15,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,1,,1,1,1,,1,1,1,3,3,3,,3,3,3,2,2,2025,4
R_5kMNDfFc0KcgNiV,75,8,1,23,1,2,4,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,1,1,,2,2,,1,1,1,2,2,2025,4
R_1fInH3zKM4150AA,84,8,2,41,1,2,3,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,1,3,3,3,,5,3,4,2,2,2025,4
R_7cyo4D17PNbWkKt,67,1,2,5,1,1,4,secretary,8,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,1,,,,,,,3,3,,,,1,1,,,1,1,1,4,3,,,3,4,5,2,2,2025,4
R_1y1tqLUhdCPhKCj,46,6,2,25,2,3,1,None,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,1,1,1,2,2,,,2,2,2,2,2,2025,4
R_3T5c9ZUYvd1dp9T,65,8,1,39,1,1,3,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,1,1,3,1,,3,2,3,2,2,2025,4
R_5dzkasnp8MvouFC,56,2,2,8,1,3,2,Caregiver ,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,1,5,4,3,,5,4,4,2,2,2025,4
R_7PAK270jEZPhzCF,60,1,1,36,1,2,3,Manager ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,1,4,4,3,,2,4,4,1,1,2025,3
R_6YzVpLvRGbx4ggR,86,3,1,45,1,5,3,consultant,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,1,1,,3,,,3,3,3,1,1,2025,3
R_1WCf0apJMRBeUI8,43,1,2,36,1,1,2,Customer service management and business relations,11,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,3,,1,1,,,1,1,1,3,5,,,3,3,4,1,1,2025,3
R_5GLSdx6BGBHtBEB,39,1,1,37,1,1,3,Tree trimmer,9,1,,,1,,1,,,,,,,,,,,,,,,,,,,3,,,3,,3,,,,,,,,,,,3,,,4,,4,,,1,1,,,1,1,1,2,2,,,2,2,2,1,1,2025,3
R_7akugDkhBtpivOZ,65,3,2,10,1,5,3,CEO Owner,5,,1,,,1,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,2,,,2,,,,1,,,,1,1,1,1,,,,2,1,2,1,1,2025,3
R_71XddCzlOmYlam0,51,1,1,5,1,5,3,MAnager,7,1,1,,,,,,1,,,,,,,,,,,,,,,,,4,5,,,,,,4,,,,,,,,1,4,5,,,,,,4,1,,1,,,,1,5,,5,,,,4,1,1,2025,3
R_7imy0ClQIFNaaaB,40,1,2,10,2,3,2,Head of Human Resources department ,9,0,0,0,1,0,0,0,0,,,,0,,,,,,,,,,,,,,,,4,,,,,,,,0,,,,,,,,5,,,,,1,1,0,0,1,1,1,5,3,,,4,4,3,1,3,2024,1
R_6WHn4QTkrD629OX,36,1,2,5,1,4,6,Manager,5,1,0,0,1,1,1,1,1,0,,,1,0,0,0,0,,,,5,,,,,5,,,5,5,5,5,5,0,,,1,0,0,0,0,5,,,5,5,5,5,5,1,0,1,0,1,0,1,5,,5,,5,,5,1,3,2024,1
R_5lhoeV9M4M2giSP,32,3,1,39,1,4,8,Owner ,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,1,0,,2,4,2,,2,,1,3,2024,1
R_1aIHRvsP881BjTg,44,3,1,45,1,2,1,Owner,4,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,1,1,1,5,5,5,,5,5,5,1,3,2024,1
R_1qjmj6GpwEKrSEU,37,1,2,14,3,2,6,Automotive technician shop owner,6,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,1,1,1,2,3,3,,2,3,2,1,3,2024,1
R_3zdoaQbzitHY07b,42,1,2,10,1,4,5,Owner ,6,1,1,1,1,1,1,0,1,1,1,0,0,0,0,,0,5,5,,,,,,,5,5,4,4,5,5,,4,1,1,1,1,1,1,,1,5,5,4,4,5,5,,5,1,1,1,1,1,1,1,5,5,5,5,5,5,5,1,3,2024,1
R_62WanGFaEEEwON9,40,1,1,50,1,5,5,Owner ,3,0,0,0,1,1,0,0,0,,,,0,1,,,,,,,,5,,,,,,,5,5,,,,,,,0,1,,,,,,,5,5,,,,0,0,0,0,1,0,0,,,,,5,,,1,3,2024,1
R_363FJKYM9R40uQL,44,1,1,18,1,1,2,Director ,14,0,0,0,1,1,0,0,1,,,,0,1,,,0,,,,,5,,,,,,,4,4,,,2,,,,0,1,,,0,,,,3,5,,,3,1,0,1,1,1,1,1,4,,3,1,1,5,5,1,3,2024,1
R_7oShhIP07gz4njD,29,2,2,25,2,4,2,Clerical,15,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,4,,,,1,1,1,,1,1,,2,3,2,,2,3,,2,1,2025,3
R_7dos5HF8rT4bIll,67,8,2,7,1,1,2,Retired,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,1,5,5,5,,2,1,2,2,1,2025,3
R_13awSKQcymiLsic,69,8,1,19,1,2,2,Retired,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,3,4,4,4,4,4,5,2,1,2025,3
R_7HUNo60zENmlR5K,74,8,2,48,1,5,4,,15,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,1,1,1,,1,,,4,4,4,,3,,,2,1,2025,3
R_3F36X3cU9iXKqWo,76,8,2,47,1,5,3,,15,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,1,1,,1,1,1,2,2,2,,3,3,3,2,1,2025,3
R_51lcoO1qfekToYx,35,3,2,15,1,3,1,business owner,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,1,3,4,3,,3,3,3,2,1,2025,3
R_7ehEfqxTLkEKXV7,86,8,2,24,1,3,3,Supervisor,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,1,1,2,3,,,,1,2,2,1,2025,3
R_3uwiaOJQHD8zufM,73,8,2,36,1,1,2,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,4,4,2,3,5,5,3,2,1,2025,3
R_1KxXluR0DrIbkTg,61,8,1,16,1,1,1,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,1,1,3,3,,4,3,3,2,1,2025,3
R_3dFChFc8RKgFk0j,82,8,1,33,1,4,4,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,1,3,3,3,,3,3,3,2,1,2025,3
R_3g0bdgBXEjTbBJP,45,1,1,5,1,5,6,Senior manager ,7,1,,,1,1,1,1,,1,,,,1,,,,5,,,,4,,,,4,,,5,5,5,5,,1,,,1,1,,,,5,,,5,5,5,5,,,,1,1,1,1,,,,5,4,5,4,,2,1,2025,3
R_71iiANKzyWcl5BI,67,8,2,43,1,1,2,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,3,4,5,3,3,4,4,2,1,2025,3
R_6j1jH68Mb5b5Guv,60,8,2,39,1,1,4,Cleaner,15,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,4,,,,,,,,1,1,1,,1,1,,5,2,5,,2,4,,2,1,2025,3
R_3iloBH5O3OyLzxy,74,8,2,6,1,4,8,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,1,2,2,1,2025,3
R_1WMISY2nGHevozL,82,8,1,5,1,5,6,Educator ,15,,1,,1,,,1,,,,,,,,,,,,,,,,,,,2,,2,,,3,,,,,,,,,,,1,,1,,,1,,1,1,1,1,1,1,1,4,4,3,3,4,4,3,2,1,2025,3
R_7f2RTff22Jph0aZ,76,8,2,14,1,4,2,-99,15,0,1,0,0,0,0,0,0,,-99,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,1,1,0,0,1,1,1,2,2,,,4,3,4,2,3,2024,1
R_5mqb2Tb3jL7UJAl,51,9,2,19,1,1,3,-99,15,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,1,1,1,3,3,1,,3,3,3,2,3,2024,1
R_1PMmoogQelRKIgO,71,8,2,43,1,3,3,-99,15,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,1,1,4,4,,,4,4,4,2,3,2024,1
R_3pNd3mvZbeIchH3,61,6,2,21,1,3,1,-99,15,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,1,1,1,5,5,3,,5,5,5,2,3,2024,1
R_72L5FHdjKxc2ok4,68,2,2,5,4,4,5,Pharmacist,10,0,0,0,0,1,0,0,0,,,,,-99,,,,,,,,,,,,,,,,2,,,,,,,,1,,,,,,,,1,,,,1,0,0,0,0,1,0,5,,,,,2,,2,3,2024,1
R_60YlTiDdpUdA20p,68,8,2,24,2,2,2,-99,15,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,1,1,,5,,,5,5,5,2,3,2024,1
R_67DoKFZyWkjcNw5,71,8,1,33,1,4,4,-99,15,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,3,4,5,1,2,3,4,2,3,2024,1
R_3MyVHSVkmRxLPhL,31,1,2,19,1,4,4,RN,14,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,1,1,4,3,,3,2,1,2,2,3,2024,1
R_6lc867HYjicSEC5,79,8,1,43,1,1,2,-99,14,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,1,1,4,3,2,,,2,2,2,3,2024,1
R_7IaeMMeIMW8AtkC,50,2,2,10,1,2,3,Manager,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,1,4,4,2,,4,4,4,2,4,2024,2
R_17yajLNZeY95ZMl,73,8,2,36,1,1,2,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,4,3,3,3,4,4,4,2,4,2024,2
R_5kaGZRdWnNd8C3p,54,1,2,25,1,4,7,Accountant ,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,,3,3,3,,3,3,,2,4,2024,2
R_3NHfhqn4tW2AQrT,65,8,2,6,1,4,3,retired,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,3,3,3,3,3,2,3,2,4,2024,2
R_3EEJkDPVzxDkPsd,25,2,1,10,1,2,3,,15,,1,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,1,,,,,,,,4,,,,,,,1,1,,,,1,,2,3,,,,3,,2,4,2024,2
R_7EuUGdmO51EOZbe,66,8,2,10,1,4,4,House sitter,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,4,3,3,2,4,2024,2
R_7OPPR0tzq3WSXtx,44,1,1,39,1,5,5,senior director,14,1,1,,,1,1,1,,,,,,1,1,1,,,,,,2,3,2,,2,3,,,2,2,2,,,1,,,1,1,,,3,4,,,4,4,3,,,1,1,1,1,1,1,,3,3,3,3,3,3,2,4,2024,2
R_5edwH5FayS6STCh,86,8,1,22,1,5,5,,15,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,1,,,,,,,,2,,,,,1,1,1,,,1,,4,3,3,,,4,2,4,2024,2
R_1wpmX7QHXPz4aem,47,6,2,34,1,4,5,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,1,1,,4,4,,,3,3,,2,4,2024,2
R_7Q56AldEYKlikRG,74,2,2,5,1,2,5,activities director,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,1,1,3,2,,,,2,2,2,4,2024,2
R_5EiOB3FR8l98nFn,79,8,2,39,1,1,2,,15,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,3,,,,1,1,1,,1,1,1,3,2,2,,2,3,2,2,4,2024,2
R_3YbaypMCvytgbrb,36,1,1,44,1,4,3,Lead safety coordinator,2,,1,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,1,,,,,1,,1,1,1,1,1,1,1,4,4,4,4,4,4,4,1,4,2024,2
R_7sR3AmJPfdxQpF7,42,3,2,15,1,1,2,E commerce business ,4,,1,1,1,1,,1,,,,,,,,,,,,,,,,,,,4,3,4,4,,4,,,,,,,,,,,4,3,3,3,,3,,1,1,1,1,1,1,1,4,4,3,3,3,4,3,1,4,2024,2
R_6FRFcDhXsXB5TYV,40,1,1,44,1,1,4,General contractor,2,1,1,,1,1,,1,,,,,,1,,,,,,,,4,,,,3,5,,4,5,,4,,,,,,,,,,3,5,,3,5,,4,,1,1,1,1,1,1,,5,4,3,5,5,5,,1,4,2024,2
R_5uvoStShoVKp2Ns,56,3,2,5,4,3,8,GUITAR INFLUENCER ,11,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,5,5,5,5,5,5,5,1,4,2024,2
R_1rdecc5FXN4AoJB,60,1,1,36,1,5,4,Senior Software Developer,9,,1,1,,,,1,,,,,,,,,,,,,,,,,,,2,1,,,,1,,,,,,,,,,,1,1,,,,1,,1,1,1,1,1,1,1,2,4,3,2,3,3,3,1,4,2024,2
R_1Grli3C4l5BnEU1,58,3,2,41,1,3,4,Co owner,2,,1,,,,,,,,1,,,,,,,,2,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,1,1,1,,1,1,1,2,2,2,,2,2,2,1,4,2024,2
R_6fy2iMc2o9GJp9i,31,1,1,44,1,5,5,manager,14,,,,1,,,,,,,,1,,,,,,,,5,,,,,,,,5,,,,,,,,1,,,,,,,,5,,,,,1,,,,1,,,5,,,,5,,,1,4,2024,2
R_1RlLWCBxp7j54oB,58,1,1,44,1,3,3,Owner,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,4,2,1,1,4,5,5,1,4,2024,2
R_7e3u8vTH1d9e9RT,42,1,1,37,1,4,4,ingeneer,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,5,1,4,2024,2
R_1BwYUs7QhCFf19H,23,1,1,36,1,3,3,Business owner,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,1,5,5,5,,5,5,5,1,4,2024,2
R_1uJbr9ZTe6ZLYxF,29,1,2,44,3,4,3,customer service and sales executive,5,1,1,1,1,1,,,,,,,1,,,,,,,,3,,,,,4,3,3,3,4,,,,,,,,1,,,,3,3,3,3,3,,,,1,1,1,,1,1,1,4,1,1,,3,3,3,1,2,2025,4
R_3snSTqbwH9QTFTu,44,1,1,33,1,5,5,Director ,7,1,1,,,,,1,1,1,1,,,,,1,1,5,5,,,,,5,5,5,5,,,,,5,5,1,1,,,,,1,,5,5,,,,,5,5,1,1,1,,1,1,1,5,5,5,,5,5,5,1,2,2025,4
R_7J9xEIWdyuJeStj,44,1,1,5,1,4,5,Information technology engineering ,9,,,,,1,1,1,1,,,,,1,1,1,1,,,,,4,5,5,5,,,,,3,4,4,4,,,,,,,1,,,,,,5,5,4,5,,,,,,,1,,,,,,,4,1,2,2025,4
R_3fAzcVqqz96LTvk,47,1,2,14,2,2,4,Director of human resources ,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,1,1,1,4,4,,,4,4,4,1,2,2025,4
R_1pmZl0dHKSOXpeS,42,3,2,41,1,4,8,Owner,5,1,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,1,,,,,,,1,1,1,1,,1,,,4,5,4,,5,,,1,2,2025,4
R_7C9dxyHs1MvsZBH,47,1,1,10,1,1,7,Vice president ,3,,1,,,1,,,,,,,,,,,,,,,,,,,,,3,,,2,,,,,,,,,,,,,3,,,3,,,,1,1,1,,1,1,1,2,3,4,,2,4,3,1,2,2025,4
R_5Ht7Ec70TO6n4sa,32,1,1,31,1,4,5,Owner,9,1,1,,1,1,1,,,,1,,,,,,,,4,,,,,,,4,5,,4,5,4,,,,1,,,,,,,4,4,,4,4,4,,,1,1,1,,1,1,1,4,3,3,,4,4,4,1,2,2025,4
R_11z1bNVQyWX2u58,40,1,1,5,1,1,2,General Operations Director ,2,,1,,1,1,1,,,,,,,,,,,,,,,,,,,,4,,3,4,4,,,,,,,,,,,,4,,4,3,4,,,1,1,1,1,1,1,1,4,5,4,4,5,5,4,1,2,2025,4
R_3thkqMrt7wS1Q4N,36,1,1,4,1,4,3,Manager ,8,,1,1,,1,,,,,,1,,,,,,,,5,,,,,,,5,5,,5,,,,,1,1,,1,,,,,5,5,,3,,,,,1,1,,1,,1,,4,4,,4,,4,1,2,2025,4
R_3JCownYUlCrEoNC,80,8,2,5,1,4,7,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,1,1,3,4,3,,,3,2,2,2,2025,4
R_65eCG4urhmXiuB3,50,1,1,45,1,5,4,Management ,10,1,,1,1,1,,,,1,,,1,,,,,5,,,5,,,,,5,,5,5,5,,,,,,,,1,,,,5,,5,5,5,,,,1,1,,,,1,,4,5,,,,4,,2,2,2025,4
R_3erhU5o16hVYGjn,70,8,2,48,1,4,2,retired,15,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,1,,,,,,,,2,,,1,1,,,1,1,,4,3,,,1,3,2,2,2025,4
R_1D2GjRgXLRKaaiJ,47,2,1,33,1,4,3,emergency room,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,,3,4,2,,5,5,,2,2,2025,4
R_3PbZMnshf3nfHI7,69,8,2,10,1,4,2,Retired,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,1,1,,3,,,3,2,3,2,2,2025,4
R_6CI1IBRuttPKrA2,55,3,1,10,1,4,3,Artist,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,1,,4,4,4,,,5,,2,2,2025,4
R_5VfhGWEfGhEOlge,74,6,2,39,1,4,1,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,1,,2,4,2,,,1,,2,2,2025,4
R_1Ok7XJP3XBzlKxA,49,6,2,36,1,1,1,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,1,,,3,2,,2,1,,2,2,2025,4
R_5pWNH1hbYYKPQMx,30,2,2,5,1,2,4,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,2,,,2,2,2025,4
